Samples	axisX	axisY	axisZ	DB	Tissue
ad0887f1-524a-4351-9ec3-8cbd380bbf9c	3.0511904	4.9412026	6.280908	TCGA	Kidney
ad10326a-2763-4512-821b-8b1d687de2d0	4.2402277	-0.40366703	4.1224256	TCGA	Blood
ad1180eb-9e2f-4612-8bc4-b8c3852a9031	1.4517252	4.0688477	8.193959	TCGA	Lymph Nodes
ad1259c4-dc81-4979-a824-b48b151cf259	4.140257	4.1612225	6.4409666	TCGA	Stomach
ad163cf4-adf6-4b06-8350-0eaa2d670b39	2.4699426	4.230694	7.3124137	TCGA	Pancreas
ad18b7e0-57ec-41c5-99a1-0c9d8740e0f1	1.4264292	3.7622917	6.3722167	TCGA	Breast
ad1a58d6-270a-4db9-906f-641d3a78842c	0.67069286	3.4594288	7.372646	TCGA	Testis
ad1df854-dab3-4b73-91c3-46479a86fa8b	8.298056	2.0952702	8.430034	TCGA	Thyroid
ad1ea8c5-ca8b-49e9-a650-6012d71daf24	0.8372622	3.938717	7.060772	TCGA	Breast
ad201166-65b3-4363-9efc-423444184522	6.85162	9.552967	7.1668186	TCGA	Kidney
ad2019f4-010c-4fc2-85e4-f8f6b4aaf851	7.971199	1.5674334	8.79925	TCGA	Thyroid
ad210b12-95b8-436b-bcce-b8eea8c93d19	2.3610306	3.759356	6.680683	TCGA	Ovary
ad22b08f-0bc2-4bf3-96c2-9cb3d65c0718	1.9051791	3.9346545	6.589398	TCGA	Bladder
ad27802e-0364-4c3e-805c-7c923733b94c	3.3666801	3.2900925	4.855849	TCGA	Brain
ad2839e2-04e2-4230-890b-552e23d3edb8	8.185909	2.1305602	8.385748	TCGA	Thyroid
ad2f41e0-9f07-4965-ab26-cd3798687561	8.434235	0.23418987	9.027032	TCGA	Thyroid
ad30a245-b70d-44de-b3bf-b4dc4cbc2d18	9.634197	0.47572315	4.994236	TCGA	Liver
ad30d409-9b81-469f-8447-99a50dfcd1de	2.1450393	4.6586003	3.0186079	TCGA	Prostate
ad411aac-8c93-4887-9734-81e0f4682e83	-1.620146	2.2307098	-0.8912536	TCGA	Blood
ad417350-3fdf-40a8-a594-9d2a511290f8	-1.7511228	-0.34068403	3.03014	TCGA	Blood
ad492eed-4bbe-4279-88fa-864a2dc9a511	-0.6090755	-0.44047344	1.6335796	TCGA	Blood
ad4b2d76-b4bb-457d-903f-823630a4d37b	0.8214472	3.7692366	6.807285	TCGA	Breast
ad5c6226-a0c7-4463-b11d-c8c558835617	-0.08993145	-0.4598298	0.4119642	TCGA	Blood
ad5e436a-f985-4e3c-9f09-92e5fdb226b0	9.133513	0.60358006	9.040124	TCGA	Thyroid
ad62355a-f287-49b2-84a9-64c0f5847c20	-0.43047726	5.62829	8.747253	TCGA	Lung
ad636e79-be59-4821-8303-7d2e7389b22f	6.664007	8.015729	7.0240097	TCGA	Lung
ad67e3a9-1751-4e6f-a962-2175f824f96d	3.5654385	4.543917	6.7345285	TCGA	Breast
ad6ae9d2-c6f5-4686-9b3c-45ea130493f3	0.1816484	4.973514	7.8123846	TCGA	Lung
ad6db688-740c-44a9-a8b6-9398d90fbf5f	6.0148582	7.20793	7.825506	TCGA	Blood
ad6e5895-38f8-4764-be16-652c391b7272	0.11782683	11.952785	6.3016906	TCGA	Lung
ad6f73c1-f8fc-4682-b5b6-bdd6ec6ad00e	-0.15932459	-0.27874234	0.574937	TCGA	Blood
ad74eaa6-0cc5-412d-9479-6b7bb32c598d	-0.19063687	-0.2616789	0.6010157	TCGA	Blood
ad78b087-f9f1-4f34-9712-b1214d22143d	2.9737585	4.4426794	6.998992	TCGA	Uterus
ad7c4ec5-7e3e-4c45-8f5f-ee250b9e78cc	-1.0711154	0.28045428	1.9517666	TCGA	Blood
ad7d91a9-bc00-4e48-b15b-257636415dae	4.5374246	5.292067	6.90142	TCGA	Large Intestine
ad828d58-e410-4829-a078-6d995831ecfd	2.000257	4.5876904	7.086827	TCGA	Esophagus
ad86903d-3171-43d0-b51f-b0c074ee759d	5.275069	5.950507	7.715867	TCGA	Blood
ad8be67e-a885-4d33-8776-fa0a5f9863d1	3.2654672	4.667458	5.6544514	TCGA	Breast
ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e	0.15233064	5.093092	7.906622	TCGA	Lung
ad8fad98-dab8-4ad2-92c0-014981229591	8.730903	0.35414177	9.022092	TCGA	Thyroid
ad90dc96-90ec-4f17-a4c7-4d66554e0676	5.5288754	11.573432	8.03909	TCGA	Blood
ad91b502-e65b-406d-a04d-ca2fbaa09fd8	6.527655	7.4758644	6.8170357	TCGA	Prostate
ad9bc1b0-0779-4e68-a5af-2778d7aee0a6	1.6468664	4.778121	8.4348	TCGA	Blood
ad9e9cb3-e564-4902-a227-40336769913f	0.64914334	12.759938	7.939918	TCGA	Lung
ada4ae4b-1959-49a1-b3db-59675ba2ade0	0.8507242	4.361043	7.2873635	TCGA	Lung
ada5cdcf-f9e0-4209-aa92-ac3b921bbdf4	3.0713952	4.264342	6.8866177	TCGA	Breast
ada700a2-54fb-4f9f-9e2b-738b4fa46087	-1.5172794	4.342941	1.3658017	TCGA	Prostate
adaad6f6-7600-4612-b1a9-e2d96ebb5830	0.22447477	11.863284	5.0779943	TCGA	Esophagus
adb0fc04-0e35-4637-b3e2-6d9299b97069	4.162478	5.28077	6.1633754	TCGA	Kidney
adb1af0e-75e6-4a9f-924e-c8e05e69085c	2.6306667	3.854463	6.8672967	TCGA	Large Intestine
adb66c17-0a47-4a39-9893-08d764852713	-0.36243019	-0.5997108	0.92271507	TCGA	Blood
adb6736b-9f9c-4029-9c75-2647d93a2259	6.112788	5.2405934	7.0017037	TCGA	Thyroid
adbc143f-fca9-40f3-8bd4-9943997195c5	2.2653477	4.4633346	3.5383463	TCGA	Prostate
adc40a54-c2f5-485f-8087-b8d2e1763277	-0.7746783	0.20829879	1.8958489	TCGA	Blood
adc5b025-08ec-4577-9945-d674873c1cc6	-0.46984264	0.0394221	1.8400304	TCGA	Blood
adc843d6-31ae-4803-ace4-48d1c198a8bb	5.7693834	6.4562845	6.3140607	TCGA	Kidney
adc9bef6-520d-45d5-b36f-a66f8eccc69c	1.2397372	4.1361685	7.342346	TCGA	Ovary
adc9d48b-ca6c-4ce2-be62-51cf5a8a4f5c	0.6928125	12.741804	8.146418	TCGA	Lung
adcab898-861a-42f8-aa50-7b111222c019	4.653023	5.428189	6.924288	TCGA	Large Intestine
adccdcca-3e57-4ee8-aee4-caeb19b16cca	2.921606	1.3674072	5.380948	TCGA	Blood
adcfc856-990b-40fc-8f1e-67dfc2343fb7	-1.8340837	8.267641	4.805262	TCGA	Blood
add0699d-6b3b-452c-910c-c73ad14720c8	6.614344	7.3242493	6.8890986	TCGA	Adrenal Gland
add7c773-bee8-4932-ac9d-b68da21a075a	4.238258	4.9281087	6.663278	TCGA	Bladder
add8cfda-21a5-4df5-80d4-c3c35b1dcc0a	3.2109091	1.6535611	5.561027	TCGA	Blood
addfa27b-946c-43d5-a1d2-965692a69fbf	-0.61365485	0.13591334	1.3884323	TCGA	Blood
ade440a7-5987-40c9-aa56-85d62fc32b32	4.71098	0.21886897	-1.3610158	TCGA	Blood
adeb51ae-8d35-417a-92b2-940f803d8ede	1.3424457	4.353601	7.6403775	TCGA	Bladder
adee5c84-a648-4bb2-afc4-9520280e4848	2.802489	3.1509962	6.501054	TCGA	Pancreas
adf06bab-b3e3-460e-8d52-d67530267538	0.5998326	-0.9585263	-0.35510528	TCGA	Blood
adf0818a-54fa-41a2-aae3-7918e888a6f8	0.24932672	12.022625	4.711105	TCGA	Skin
adf11d76-29a7-4294-9e4f-e20386c9ab1d	0.7619061	11.835823	3.360715	TCGA	Kidney
adf8c473-d1f6-4f9b-86b7-bf90c8cf27e5	3.748275	3.5212574	5.0485325	TCGA	Brain
adf95118-0837-44a8-8b28-8626cbf227c7	-0.12052616	-1.1406832	0.67912173	TCGA	Blood
adfa2477-3677-4a7c-a3f8-d06c3774eb1c	3.2006109	4.106753	6.244635	TCGA	Ovary
adfaada2-a44a-46f5-bc3a-f34a00541a90	3.067305	3.4806862	7.115633	TCGA	Breast
adfade14-1572-4e3a-b4eb-64de445b9678	2.6318228	4.898944	6.265434	TCGA	Kidney
adff2b3e-08d9-4480-8491-ca10b3ab2a3a	2.267216	5.7668843	7.722615	TCGA	Lymph Nodes
ae008be7-bc96-415f-bcd5-5696a233e22a	-5.097912	8.443505	2.6386347	TCGA	Breast
ae01d866-898c-4521-8278-e0990f9d1a95	5.7221293	6.4537263	6.8499546	TCGA	Kidney
ae037177-0902-4c94-8e3c-632e240d3945	0.47233948	4.76955	7.6520214	TCGA	Lung
ae0682b4-0e4e-465c-affe-e8c5d8578c22	5.684838	6.2718797	6.6295652	TCGA	Uterus
ae06a69d-d2b5-4912-9d90-39dd917b03d1	4.133316	3.877726	5.313676	TCGA	Brain
ae0ccf61-62a4-41b1-935b-d6e32a941feb	5.831844	6.9396877	7.9641128	TCGA	Blood
ae0dd2a4-d531-4fee-b5ff-567b9e70e8ec	2.1819122	4.6522355	3.0730245	TCGA	Prostate
ae110fe4-ba17-4f57-b80b-3775e3fd7472	-1.1188014	11.307274	5.6165686	TCGA	Brain
ae12f42d-cba6-4a08-b316-42b193636376	0.33215162	11.81314	5.4891787	TCGA	Uterus
ae14709f-8eef-4f83-bf11-09388b3dc823	3.1115623	1.8732955	5.5272155	TCGA	Blood
ae1e87fa-2caa-497c-b3c3-cf3a7d4c247f	0.07463634	-0.48752025	2.199198	TCGA	Blood
ae269254-b4a6-425f-96be-e7a92085b84a	0.047154203	-0.43275657	0.18162286	TCGA	Blood
ae2c092a-0917-4250-b5a3-2a566c65abc4	-0.05274803	0.22152324	2.3233664	TCGA	Blood
ae2e0936-a225-491b-8361-3c20663768d9	4.7695894	5.4849105	6.6846533	TCGA	Breast
ae33e6d4-c8f4-433f-a67f-dc1ba4f7888f	0.2656641	11.731471	5.7065544	TCGA	Uterus
ae37b289-893c-436f-b896-f3ab0c18ba7e	0.7106306	12.782142	8.094691	TCGA	Lung
ae39b1cf-9d4a-463c-88bf-fe844b773960	3.8681462	4.0086246	6.388044	TCGA	Esophagus
ae45cdf6-8922-4dd2-97f5-f52f22c29b2f	-0.6494275	0.04004315	1.1339175	TCGA	Blood
ae46866f-9ff7-415d-bc4c-5c08e6aac87d	-0.9786957	0.3700603	1.5240052	TCGA	Blood
ae49e316-1ab0-40eb-8ae1-6f9953bf629f	-1.585306	2.2607324	-1.2550802	TCGA	Blood
ae4adfa4-1d8e-4c58-bbb3-a2ff34e18d66	0.34622088	0.33753723	2.6008422	TCGA	Blood
ae4ce6a9-3be5-48fe-b126-52d16b027ea8	3.6664708	1.2897199	5.931992	TCGA	Blood
ae50e9b3-c2d9-465a-8489-018a53527b14	3.7547348	3.5145602	5.846369	TCGA	Brain
ae515fab-7cdb-4b2e-883c-2bb31bac28fa	-0.50217754	0.039787836	2.0074341	TCGA	Blood
ae51a58e-3fa8-49a5-b372-59457e5babda	2.1567338	5.8855186	7.809385	TCGA	Uterus
ae579531-9b58-4325-af40-beffec3001ca	0.05199821	11.743174	5.4249043	TCGA	Large Intestine
ae5aab1b-e785-43e6-9da3-e9c757ef43df	1.2242222	3.7555282	7.531738	TCGA	Large Intestine
ae61a0a8-b443-4d66-a8dd-3d6d5774f3fe	-1.8098441	7.79416	4.444684	TCGA	Blood
ae6459b2-07ab-4811-a0f1-a693a6a79953	5.0514755	5.5457153	5.8161526	TCGA	Skin
ae6c036e-8e10-498c-90dd-7eba6a20e7a1	1.480849	4.9324517	7.408651	TCGA	Lung
ae6dbdbc-0a0e-4452-aacb-786cdf924e9d	2.2696426	4.5095463	3.5621479	TCGA	Prostate
ae7051bd-e4af-46d7-9f0b-efb079c472d6	-0.32079533	12.3174305	5.7539597	TCGA	Kidney
ae72486a-e98c-4d72-b172-085d5b79df2c	0.78573465	3.7281423	6.597474	TCGA	Breast
ae792ff5-43f6-4cc7-aee5-6e52775ce439	5.7555375	6.377336	6.8736396	TCGA	Kidney
ae7a394e-b030-46d3-8cf2-c378c0afdc81	0.70110154	3.8543684	6.730352	TCGA	Breast
ae7d0fb2-9827-4769-9b64-da4d62ec694b	3.209431	4.692128	6.8985496	TCGA	Bladder
ae7d8c1c-2ce2-4296-94e6-ea89b3243be8	9.260915	1.2045386	8.759329	TCGA	Thyroid
ae7fd57f-4ab3-4cbd-ac02-0e49a3b01dc6	3.2360957	4.13884	6.506465	TCGA	Ovary
ae82bf57-6144-46ed-9056-d4775209ca4e	2.0732756	4.5631733	3.1930802	TCGA	Prostate
ae86bc09-8447-4f80-b71c-d2b02b7bdb64	-1.2085515	7.8430495	4.814538	TCGA	Blood
ae876604-1041-43af-81ef-732cdb087d4f	3.7245097	3.5116014	5.0203648	TCGA	Brain
ae884417-32fa-464b-8938-28e31e0a836f	-5.062663	8.535682	2.7055578	TCGA	Breast
ae898a67-0daf-4731-9dc8-f8e9df2c112e	1.4135969	3.8459163	8.579098	TCGA	Lymph Nodes
ae8bad31-e793-4b6a-a57f-5e860c357c3a	5.040102	4.7028923	5.7834263	TCGA	Blood
ae9c288e-2b38-4deb-9e58-d27aa94b32f2	2.2516594	4.521863	3.5607133	TCGA	Prostate
aea088f1-587e-487d-9a3a-025afbc60147	2.23882	5.8291883	7.780743	TCGA	Uterus
aea9f25d-825e-4e70-bef2-260b514b5f86	6.0543075	6.389478	6.719841	TCGA	Lung
aeab3a28-be15-4c71-8146-fc5cd6c1ebce	2.1766055	4.5236077	3.4839797	TCGA	Prostate
aeab8782-8817-494f-8566-3fde7d8ed88d	9.842227	1.1670041	5.897507	TCGA	Liver
aeada084-449f-4752-8794-61b0e89d213d	3.0611026	4.693711	7.379696	TCGA	Skin
aeb0f385-fcd0-4ae1-8c2d-0a67f3d8b0c5	4.3016176	4.06235	5.3853254	TCGA	Brain
aeb1d930-7570-4169-8f5e-0d74a6815643	-1.6180434	2.2452643	-0.83703625	TCGA	Blood
aeb57860-e81a-4712-a89d-8344c9bb2cc1	4.4625945	4.2163725	5.4909143	TCGA	Brain
aeb75ba2-81cd-4b99-8493-5bf8f638f9c5	5.6509986	6.17403	6.708283	TCGA	Ovary
aeb93252-cec4-434a-9320-a7288e1bbae1	4.688033	5.4345264	6.740501	TCGA	Kidney
aeb9d82a-c9dd-491e-8f7c-330c3d80d312	3.795558	4.1892715	6.3473654	TCGA	Pancreas
aebd3e63-8823-4685-b520-886927de9f30	2.5247257	1.4484844	5.1363697	TCGA	Blood
aec5826f-55b9-4cd4-8672-2546764ef67f	1.6880116	3.9881067	8.921862	TCGA	Lymph Nodes
aec6b5bf-8a8f-4707-9637-a78ac2ccb263	8.529147	0.47321823	9.00777	TCGA	Thyroid
aecb4c74-4036-401b-94bf-e7d68413f2f5	-0.430445	-0.658542	1.7754046	TCGA	Blood
aecb9796-a4fe-4b4d-99b2-0b661d8a3887	2.6194098	4.2923484	6.710224	TCGA	Pancreas
aecc9e7a-815c-4e8a-a79e-dec0cf9d730a	-0.058977976	11.792688	5.891922	TCGA	Brain
aecd7f3f-f566-46c0-b632-fb229664a237	5.7385063	6.045655	6.1904573	TCGA	Brain
aed471ec-47d4-4e8a-b5d7-182558c1a1d4	3.8012192	4.735127	6.388693	TCGA	Bladder
aed49365-437c-4209-919a-8229788a0620	-0.282913	12.351277	5.6679487	TCGA	Kidney
aed4a5df-f3ea-42de-b060-4b2167a3e3fc	1.2521949	4.754088	7.8245254	TCGA	Lung
aed924e1-e608-4376-a693-5f4faaed3dcf	2.770557	3.0951872	6.452818	TCGA	Pancreas
aed9991f-7e4c-457c-9933-a4e91e77fae2	-0.40415597	-0.11418823	1.9540279	TCGA	Blood
aedc21ec-5cc4-4483-b476-6af9a02c48c0	3.5953221	8.515201	12.018852	TCGA	Stomach
aedc877a-f4b9-4657-b5c9-b7768b5751c9	2.118857	4.0872602	7.118312	TCGA	Breast
aede382b-c902-4ab3-a0fe-2da55e80cc3c	7.9089875	1.775852	8.582131	TCGA	Thyroid
aee6c864-2f94-4bca-a816-d85963b67b1b	4.055464	3.7721007	5.297363	TCGA	Brain
aee8265a-2c6f-4aa0-a3c5-8d47b9c1c1cd	5.992336	7.072958	6.595706	TCGA	Uterus
aeeb1ad3-06cd-419e-a1ee-a3fe1c45932f	4.4936986	5.3567615	6.866075	TCGA	Large Intestine
aef48cb3-0918-4537-bf8c-9d0726e6ec3e	6.410144	10.397218	7.5014286	TCGA	Blood
aef82bb2-300c-4a71-a607-7a350ebb1ec2	-0.5407484	0.024284538	1.5222677	TCGA	Blood
aef88ddb-d3a6-4abb-8162-7090c9fa5d44	9.060904	1.2767513	8.70524	TCGA	Thyroid
aefa5671-fdd8-4d18-a301-89570f9b02ec	1.5175164	4.495375	7.351142	TCGA	Bladder
af022703-a535-4d70-bd9f-9c242fa7c195	0.9001074	3.45609	7.3427734	TCGA	Testis
af065a76-bc7b-4791-af5c-da6274a92d6f	1.7642614	3.7452395	8.337884	TCGA	Lymph Nodes
af0f66ff-34ee-4391-868f-3da04bfdc178	6.4544435	10.212702	7.37318	TCGA	Adrenal Gland
af120bf7-ea0a-4b04-a1ee-e9355b80262d	0.2012595	12.154967	6.199713	TCGA	Lung
af14691a-2aff-4189-a5c8-91dbfb3ef14e	-1.6097978	2.2509446	-1.3824759	TCGA	Blood
af1649a5-86eb-416e-9cf3-b52ee6d84f53	-0.65672153	-0.3372002	2.029409	TCGA	Blood
af165644-2342-43c1-9b2d-a347773e67e3	4.652899	5.0474277	7.1787753	TCGA	Lymph Nodes
af23357f-7a07-42ba-aa74-2ef8d5e5fe79	-0.7632401	-0.032599747	1.344013	TCGA	Blood
af295fde-0605-4d8d-908c-4d45f750d040	-0.28996786	-0.37437963	1.8751478	TCGA	Blood
af2c7fc6-003d-4c41-bba5-95a005699a57	2.013687	4.0584884	6.792931	TCGA	Lung
af3487a2-2b19-430c-94c3-50ebdf9212e1	-0.7283831	0.2688705	1.9903282	TCGA	Blood
af3cde46-7c75-4e30-939a-b4b10e466e23	-1.7478994	8.519453	5.051098	TCGA	Stomach
af3d13d4-253b-461e-b73b-988188fc4f89	4.1323695	4.222843	6.4449067	TCGA	Esophagus
af41973a-41f3-42dc-81af-a5f456784560	2.156423	13.068668	7.1154876	TCGA	Blood
af44aa49-f28e-4a03-bc22-9f99aef5b210	5.195433	5.1623373	5.9595356	TCGA	Brain
af49f134-d3ac-42c2-9c4f-0d75a481f22e	6.97808	8.485506	7.0066805	TCGA	Blood
af4a80f5-d05d-4b59-a5c6-9942b1bdeb87	7.8277164	1.8927974	8.559293	TCGA	Thyroid
af4b1495-7078-4042-8d0d-1769b7dcc53d	1.170159	4.6436605	7.3493385	TCGA	Lung
af4efee0-e872-448f-99d7-eeaa3d97b20d	1.9507823	3.3000743	6.049901	TCGA	Breast
af5325e4-9837-44f7-a02e-d7fdb1f7420f	6.2291975	7.1317663	6.953903	TCGA	Thyroid
af53c75f-aecd-4913-8967-e2faeb8251e1	1.7518618	3.806707	7.4222302	TCGA	Large Intestine
af5402f0-30d1-4fab-9d41-3b25bc28fc20	1.0229374	4.6258864	7.4436936	TCGA	Lung
af5b21cf-20d9-4fd6-8b56-0636480d4079	0.606133	12.712457	7.9372096	TCGA	Lung
af5c089d-33a6-49a3-bc6e-bd5e2db921d8	5.757749	6.321183	6.3549185	TCGA	Kidney
af6d57a0-bab4-4fe4-b89a-14f2100eec02	5.906175	6.168	6.7385225	TCGA	Large Intestine
af6f1759-14cf-44a1-afac-c0d58cd4d483	6.328692	8.092455	7.888337	TCGA	Blood
af701611-1c39-47cd-b2d1-dbc611fd6375	1.6929228	3.5055575	6.2029233	TCGA	Breast
af711817-c9df-4b3c-b4aa-cde58de8eba4	-0.4210244	12.019934	5.9072104	TCGA	Kidney
af749d24-5523-4b2b-a176-40b10a670760	1.3335909	0.6678685	3.3041227	TCGA	Blood
af78177b-7695-412f-a03e-d086a06e41eb	-1.6674223	8.419898	5.0146756	TCGA	Blood
af794da5-6884-4f0d-9107-e236c2207dc9	6.7272944	9.981302	6.651566	TCGA	Kidney
af7c6158-868b-482e-8c21-39bae716b580	-1.7572857	7.881387	4.554828	TCGA	Blood
af7ec774-1cbd-4f9b-9408-343728cc973d	5.845195	6.201255	5.995673	TCGA	Brain
af86b2c7-ba54-4a2d-ad0f-5f9e953b8713	-0.33576646	0.30062947	2.1722188	TCGA	Blood
af8938a9-a456-48eb-bbfa-bb0ebf363912	6.647234	10.236087	7.114616	TCGA	Uterus
af8a2ee2-e61e-49ee-a176-bbb02e980cd3	3.6624618	2.0067704	5.9058847	TCGA	Blood
af8d3207-6d11-435c-a131-e831244dc49c	0.70209354	12.762525	8.126478	TCGA	Lung
af8e4b96-f01f-4969-a115-78bd9a5c5c09	1.0320547	2.968154	6.820455	TCGA	Kidney
af8e679e-c1ef-4365-9377-8bec1cdb6050	-0.06441988	0.2983165	2.3266015	TCGA	Blood
af8e6a65-3486-4062-a6b9-b95874d8068e	0.6005288	12.691898	7.967074	TCGA	Lung
af9653fc-f863-4e78-92a8-4ec683d44461	2.733342	4.3469825	6.1470685	TCGA	Skin
af98d9c7-8167-4d95-bad6-120a29c07a6c	5.7025924	6.637647	7.9925256	TCGA	Blood
af9ba5a7-2ff2-406d-b63a-e1ad5550401e	2.1774924	4.6795826	6.314423	TCGA	Kidney
afa271b1-4521-44e5-a7ff-c5bcff0ebe6f	5.0777717	5.293321	6.912362	TCGA	Lymph Nodes
afa54e2a-f119-4729-9db4-9b98ba17ac44	1.0144448	3.719808	7.174761	TCGA	Lung
afa5c7c4-02f8-4417-873c-378937f5fbbb	-0.51975924	5.616881	7.3077784	TCGA	Lung
afa67253-f2b8-4f17-919e-53cee28dd444	10.397319	5.079641	1.4128964	TCGA	Adrenal Gland
afa83710-baa2-439d-95d3-1f8731ce5431	1.9917085	3.787061	8.031802	TCGA	Lymph Nodes
afaf103a-eb3a-4af4-a26f-7fdf6d8928ee	5.1494303	-0.17525582	-1.2214684	TCGA	Blood
afb1e9c1-aa37-40d4-a2b0-5996c023d30b	4.6099567	4.998856	6.3510814	TCGA	Kidney
afc0919f-b51e-471a-995f-c75fafde1d68	4.227988	2.481318	6.166193	TCGA	Blood
afc46b05-618c-4e3b-b98e-0e7829e83187	-1.6985656	-0.26786906	3.0497885	TCGA	Blood
afc66963-6f8d-4d99-a008-d44065e1cacf	1.3392124	3.869299	7.4995856	TCGA	Large Intestine
afc776ca-4e70-422a-a7ae-c1a692c8c6ef	3.4498668	2.3360374	5.5856805	TCGA	Blood
afc7f638-8c87-44b3-9f2d-b941d54dc3fe	-0.34122434	-0.75773644	1.3574841	TCGA	Blood
afcab3fd-65b3-463a-86c7-ca84d580db00	-0.44537163	5.6852264	8.923364	TCGA	Lung
afcfd650-5a30-4fb7-b513-15acdf8d1a78	0.05643843	11.951083	6.2382817	TCGA	Lung
afd5435d-07a2-4c95-b2b6-4a02c2a79d9c	6.3804603	10.813227	7.292509	TCGA	Liver
afdafa24-1f84-4467-aaf3-004ab1f16d95	-4.995433	8.401955	2.578096	TCGA	Esophagus
afdb5e8e-df79-4aa8-b874-28f5781c0c7d	3.8794394	0.91702884	6.105628	TCGA	Blood
afdc80d5-1388-4a92-9807-5575a0209e91	4.6307936	5.26064	6.890071	TCGA	Skin
afdf58d1-5814-4e78-a92e-26fbcc97da32	-0.13088211	5.1515255	7.7333097	TCGA	Lung
afe0330f-8a66-479d-a92d-09569aadc67c	5.135432	-0.32963106	-1.2267329	TCGA	Blood
afe08253-b95c-48c8-a856-85e65603ae30	0.34612703	12.293422	6.592854	TCGA	Lung
afe28bb6-0fe0-4eaf-b5b5-0db76d694b75	-1.0938216	0.9114269	1.4828802	TCGA	Blood
afe4714c-e9b2-4eb4-9213-23b9e014f72d	6.003243	7.290447	7.9555387	TCGA	Blood
afe6bf7f-c463-4077-9c5c-3d00ce6ee8a8	4.3722534	4.968423	5.4805193	TCGA	Kidney
afe81650-e131-41ab-81e9-0ecb888b1420	5.8711867	6.445955	6.3295856	TCGA	Kidney
afea974a-42f2-402a-a293-0a371083cce5	0.64639753	0.38683212	2.7831275	TCGA	Blood
afeb604f-efd9-4bbf-9d8a-09e1329c2328	2.21825	4.3069496	7.1485777	TCGA	Stomach
afeca748-ba83-4891-b3fb-8b00b4f8f52d	0.0542159	11.707837	6.4577684	TCGA	Pancreas
afed7342-7247-45f4-ad87-c443cfa0db06	3.810496	1.3605949	6.0514216	TCGA	Blood
afedbcf7-d427-4371-9c2a-f349b03de522	4.5146775	4.7879868	6.338385	TCGA	Breast
aff1c7a4-ae90-446e-8e29-d6633e52cc01	6.6949806	8.7366085	7.1229944	TCGA	Kidney
aff52dfe-72ed-4139-b5ee-564c3bb92663	1.8808328	4.100598	7.0490427	TCGA	Skin
aff61cba-6e16-47ce-adc0-eea51b9a3a98	-1.749361	8.125946	4.7375207	TCGA	Blood
affd7574-977c-4b12-a5a3-ecc4b652e1c1	0.58819604	12.755776	7.592515	TCGA	Lung
affd92c6-d56c-4515-970a-785452f25095	0.6131682	-0.95962024	-0.36341047	TCGA	Blood
affff1ea-7d1e-4cdc-97b2-128afb855c30	0.3914642	11.721441	4.1705084	TCGA	Blood
b00100a2-1eaf-4dee-81c2-620d1758c3a6	5.553876	8.379669	7.3185773	TCGA	Blood
b004be4a-ab45-4016-a4b3-95506f7eaff7	1.9560802	5.6620708	7.7117906	TCGA	Uterus
b00650c2-a3dc-49ac-9d84-785186aa8c4d	1.546316	4.3797545	8.083093	TCGA	Skin
b00e0487-cb28-43fb-8e9e-d25a93a863a6	1.6450362	5.1039486	7.396445	TCGA	Lymph Nodes
b00ef086-3e8c-4453-b14e-feec3a30a55f	1.7664107	3.1449096	6.5157113	TCGA	Kidney
b01c07c1-bb94-41fe-8bab-f00b40105709	9.561283	0.52445275	5.041938	TCGA	Liver
b01c74d4-478f-4a8a-9521-3f207a81f0bf	3.8185503	2.4782007	10.918188	TCGA	Pancreas
b01d072b-8902-4171-bf4a-58e3597b63a9	-0.7202561	0.11580661	1.442337	TCGA	Blood
b01d7dfd-b577-48b8-8bf2-3c74bb617601	6.7910905	8.65438	6.7785873	TCGA	Breast
b01f9fac-7b65-47dd-8605-f5f4abc44966	-5.0087852	8.459613	2.6328542	TCGA	Uterus
b02bf602-818e-438e-8e17-7a5ea56979a5	1.1043106	3.5427742	7.173196	TCGA	Uterus
b031e6f2-4643-400c-97b5-7c6d0a9d1064	3.3613377	4.3816605	7.107398	TCGA	Large Intestine
b034803a-63cf-4b0d-bb1d-15ea78b8124b	3.6073523	2.7356277	10.557881	TCGA	Pancreas
b0384622-0f84-4614-afd3-451ea084365a	-1.6120583	2.21215	-0.91220087	TCGA	Blood
b038ec5d-f0c5-4810-8cd1-e60c65b0fd10	2.3428235	3.899159	8.269196	TCGA	Lymph Nodes
b03b7b9b-00ef-4e0d-bac2-0b1059d57a87	1.373829	3.7025652	7.348015	TCGA	Bladder
b03b9d83-25f0-4df5-925e-11d660688dfd	-0.19920926	-0.4786561	1.9330009	TCGA	Blood
b03c887f-653e-42d4-a405-7c7c7fe01f9a	6.4454956	0.7064351	-0.938198	TCGA	Blood
b03e9fb6-950f-4090-9f2e-1c45ca6d8afa	1.4843404	0.62282646	3.3463852	TCGA	Blood
b03ee962-4866-4e02-bba9-357e1542b3ca	5.248195	5.463631	6.783386	TCGA	Large Intestine
b03ef841-4907-4fa1-9111-6100ad5a9564	5.14049	5.683592	7.660423	TCGA	Blood
b03fa7ef-f19b-4b2f-978e-7926c534231f	5.5723753	6.4591255	7.997541	TCGA	Blood
b0476c2c-89de-4ac7-88f1-28bbea729bfa	-0.33557054	-0.5674413	1.7458256	TCGA	Blood
b0522297-7359-4e5c-a6f7-41df7c928bbd	5.0328126	4.8796935	6.029646	TCGA	Brain
